"Guid","AccountId","Application__c","Comments","ContactId","Description","IsEscalated","ParentId","Priority","Reason","Status","Subject","SuppliedCompany","SuppliedName","SuppliedPhone","Type","TypeDetail__c"
0b5e2859-e096-4724-afad-e7c018a972ed,c46e6e85-0783-440a-9844-17c7c197df75,"#N/A","#N/A",b2540924-7027-49d2-a345-dead2a3f6e8e,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,New,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0b6b9064-4e68-4244-b406-8baec5d34281,01909983-dbf1-43a3-b8a9-97ab00fdd257,"#N/A","#N/A",fe0c21f5-687b-4fd2-a047-ea8d97518a31,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Escalated,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0b79a349-384b-4015-8a75-98df452545ff,dc9ba173-8fe8-4fe3-b271-70a38d70e174,"#N/A","#N/A",433971f0-12c0-4d09-8a1f-5fc5f706ce6b,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,On Hold,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
0b9324db-7f62-46f7-96c6-5991e26fcc6b,b5a16c4d-78f2-4e26-bf4a-c8838951621a,"#N/A","#N/A",a1292d8c-9dfd-4f35-b1ac-71c7a6f103e8,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Pending Approval,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0bbd9c18-a20e-44bc-acb5-2c2c4a663883,06da48ab-f4f5-4606-8eeb-216493218154,"#N/A","#N/A",7ee8da88-75f7-4221-9a61-2fb42c792bca,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,New,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0bc34c8a-8e8b-4bb1-972c-751850b7673a,e5170054-211c-4cf0-8280-a810fac568ed,"#N/A","#N/A",227daa83-733c-4dc6-8e95-4550a22983dc,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Escalated,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0c630aaa-95f3-400c-a9fa-ffbd82a75fe1,86b6ae20-35f3-40dc-92cd-7dff4dcaae92,"#N/A","#N/A",b9ef2842-322e-4f3c-8fde-9ef6409ed1a1,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Escalated,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
0c838f13-1494-4d2e-ae96-3ca37ee44b85,2d2836e0-c6c5-41be-a7f9-f72e4ca79912,"#N/A","#N/A",00291f0e-db71-45f9-b256-110615e9f270,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Approved,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0cd5cead-9b71-466b-951e-c5489b846f08,52a838dc-a9df-432d-bb01-21a459eebc8b,"#N/A","#N/A",322f9a24-0283-4e7e-9159-a67c29587087,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,On Hold,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0cdce4e2-376a-430e-bf83-1fa52dc6d9ee,dd473e33-1f6b-42b7-a337-96267e991e5c,"#N/A","#N/A",8e5ef220-328d-42db-9c7a-2392da8429d4,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,New,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0d0fcce0-0bc7-4cf6-bf47-5802a374dc8c,ac9a8dad-559c-4927-9818-b5841fa186c6,"#N/A","#N/A",962f088e-f905-471f-9edb-ba5e261a93a2,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,New,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0d1b9899-eb78-4ec4-805e-cbb1617b3755,2ec980da-f689-44ae-956d-0f22c1a200b3,"#N/A","#N/A",69e3eef8-0dfa-4d40-bd3e-4ff8cc18a09c,User Needs Help,false,"#N/A",Medium,User didn't attend training,Rejected,Unable to parse query ids,"#N/A","#N/A","#N/A",Problem,"#N/A"
0d1c3c4e-6d94-4fa2-b885-41d8f55ebc70,52a838dc-a9df-432d-bb01-21a459eebc8b,"#N/A","#N/A",55b3b506-5166-4658-be97-55bde698cb4b,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,On Hold,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0d2b937b-b6f8-4c1b-9f74-bfb02b6c77d8,15862bfd-9b9a-42d5-9573-e5b6d514a5ed,"#N/A","#N/A",8f6d2f92-26e3-4f0a-9645-e67c7cfb6dff,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,New,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0d3bf732-6ea2-4626-bc50-321cf740613c,c1a18edd-6c06-4589-8d50-3abf3cbaf33b,"#N/A","#N/A",5414bd06-5170-44da-b21e-3252e3fbef2a,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Rejected,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0d4ba587-3cfb-47e0-a146-bb09aa339f40,4910bc83-2284-4341-be62-e9e12e4accd0,"#N/A","#N/A",3aefdfcc-3f31-4489-9faf-ee7afdfc5e37,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,New,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0d4bc2d4-3108-4d49-bdfd-2c5fe81a41a9,6a45427d-14a8-4d24-b184-ea50cefa3b04,"#N/A","#N/A",59b868ef-d84e-4061-a5a0-1a21be8d7cfb,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Rejected,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
0dae2386-be83-4879-bb91-949cc867097e,2ec980da-f689-44ae-956d-0f22c1a200b3,"#N/A","#N/A",5c4681a3-c1a6-4a07-ac9e-954cccbe18cc,I can't find my last billing statement and am unsure how much my bill should be this month.,false,"#N/A",Medium,User didn't attend training,New,How much do I owe on my bill?,"#N/A","#N/A","#N/A",Question,"#N/A"
0dd0e4cd-7f62-4e5a-89cc-873740a11b77,95d8621f-ba84-4889-977d-5ee3a4ae1c4d,"#N/A","#N/A",4c89a747-c056-461d-aef5-04357dd1387a,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Escalated,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0ea20e8a-bed9-4f8c-ae8b-118a7a9f1f7e,0d0a8593-ef7b-41a7-98d2-b1f9413abb08,"#N/A","#N/A",37f80be3-b8d7-4f53-b7e5-16bcb004d38d,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Escalated,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0ebbfdbe-2112-47e5-a424-b9f2977b5b2f,8685816f-a27e-44fe-b58f-0b3114948a2c,"#N/A","#N/A",a10d3a68-e241-4269-b94c-2f34e9bd4ea4,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Pending Approval,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0f0d5760-bf7d-4982-a629-785d4fdbf85c,1f95bbd8-1d64-4685-8f52-b925445b3e85,"#N/A","#N/A",214e53f3-7fe0-4732-8fb5-1252a93eca07,We just hired 3 new Sales Reps and would like to assign them Sales Enablement Suite licenses.,false,"#N/A",Medium,User didn't attend training,Pending Approval,How to assign licenses to new users,"#N/A","#N/A","#N/A",Question,"#N/A"
0f14c908-2993-40b2-b562-605236b23377,1f95bbd8-1d64-4685-8f52-b925445b3e85,"#N/A","#N/A",66298ffc-50f1-4ec0-a5e2-2ac33eadc802,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Approved,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0f2ee527-1eec-4c40-bfdf-9671c8ebb5a2,e5170054-211c-4cf0-8280-a810fac568ed,"#N/A","#N/A",b9bcfb51-b2b0-4c5f-9782-2bbfa89a0ff0,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Rejected,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
0f486f5c-1c0a-4161-91da-01cbc48b0c7a,7eee1436-3087-475c-b191-344f20c4ad0c,"#N/A","#N/A",502193c5-69d5-4e00-8fcf-0c157542af2b,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Pending Approval,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0f51c2ff-f188-48a8-8e67-34b69f0706e1,89b802f9-82be-490e-a60b-694782e1f6f9,"#N/A","#N/A",ca3c3908-6f50-4ef8-9919-eb3bd2ba1e64,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Rejected,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0fc391ed-c8f1-4e73-880d-127c9e02c295,ad970b51-c66b-48a3-bd16-446ce4994cb3,"#N/A","#N/A",1cc87fd5-37f9-4f2b-8fe5-8dbb94100a75,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,On Hold,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0fc3c9cc-de19-4ad6-9fc1-314a3049a527,068f7e69-1422-4e2e-bfb6-d80d9c12ba4a,"#N/A","#N/A",358798b7-12c9-4c24-8867-d7823823472b,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Rejected,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0ff5d970-c001-4d29-b4b0-ede524af0d81,5adefe42-afa6-4c90-8535-f9658ec2db2f,"#N/A","#N/A",c8b60faf-ab70-4654-81ad-17514c4d2814,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Rejected,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
1000fb3a-0543-45e1-bb31-8448d28a92cd,a359a09c-a282-4f16-8709-11a17c9446e3,"#N/A","#N/A",d8ead215-3a39-4f92-8c02-8ceafd8e357e,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Approved,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
10052244-9b30-4046-8352-167cc672e4fa,24a52ccf-4489-4382-a32c-b010daec588b,"#N/A","#N/A",a48ea1bc-8cf3-4565-bb31-821ac7391160,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Rejected,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
105100ce-4c30-4aa1-bc79-d222848ba074,e5170054-211c-4cf0-8280-a810fac568ed,"#N/A","#N/A",e60fead4-a110-477c-acaf-b843f66ecc37,Last statement question.,false,"#N/A",Medium,"#N/A",Pending Approval,Question about my last statement,"#N/A","#N/A","#N/A","#N/A","#N/A"
105c8adb-545f-402f-9d34-8f793ffd3c11,5d195f59-13a7-4221-947c-a90bcd546eb7,"#N/A","#N/A",1f70ea81-5b7b-4f20-997f-b9965d7aa108,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Escalated,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
1096a78b-b9f0-4008-94f1-8551c6371a39,5adefe42-afa6-4c90-8535-f9658ec2db2f,"#N/A","#N/A",aa8197a6-b87f-4e00-84e7-81d0bf29df76,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Escalated,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
10c3c51d-d58c-4b58-a96d-52b1a7dc2f85,19c2ee09-91dc-4825-9275-aedf76442412,"#N/A","#N/A",071b211a-9d08-4491-804a-8c4fb01e851d,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Escalated,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
111f5030-5e55-4a16-884c-1760cdb693af,b9386bac-7c82-4c57-9e1f-0712576ef430,"#N/A","#N/A",03076693-3e75-4858-a762-ace1ddcebd68,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,New,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
1131be32-5780-40dd-8b75-da65e4a10a92,95d8621f-ba84-4889-977d-5ee3a4ae1c4d,"#N/A","#N/A",91ba7c0c-2a3f-40c5-b0a0-f3d36f378edc,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,New,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
115eb03e-0518-4a86-9b5d-2e4197f847b1,444ea7d2-d3db-42a9-b0d8-9b9dcf7dbd3c,"#N/A","#N/A",d462ad5c-6bd2-41f5-865d-afd202d585e2,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Rejected,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
1186303e-4d84-4d42-add9-7083d2a9a005,28e008e0-5b98-4732-a6d7-eddc11f623dd,"#N/A","#N/A",e7d4ffd6-6321-4ff5-9a4d-153c48fb015b,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Closed,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
11d20922-bee4-4637-820e-091a8ffe4796,6429b20d-af82-4cba-bc2e-68bb3a6e9932,"#N/A","#N/A",0da31e97-57c7-4fc4-8745-0783d8058190,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Approved,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
1231b5e9-485f-44bb-b297-f5117c278679,9b4abb33-7b44-4c80-b5da-79e77cf4c29f,"#N/A","#N/A",e1f5ad3b-0a28-4c52-b46b-eb5cb412f393,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Approved,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
129a3d1e-b6fe-4fee-96e6-1875e2f16148,e5170054-211c-4cf0-8280-a810fac568ed,"#N/A","#N/A",d0b753a6-a00d-437d-911e-c698bae13c4b,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,New,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
12a0cb57-c459-47f9-9a2f-ac27497e2308,98491fdc-ec70-4799-b9d8-2f95a83627db,"#N/A","#N/A",7ede1190-f31a-48b1-a827-86a264dcf6ec,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Pending Approval,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
12c98c20-d1f7-4541-91c4-adc4459f31d7,86b6ae20-35f3-40dc-92cd-7dff4dcaae92,"#N/A","#N/A",f90ccb92-0022-4e1c-814f-29375eb88883,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Approved,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
12cc1e42-7384-4358-adc5-b6d24503fe7b,98491fdc-ec70-4799-b9d8-2f95a83627db,"#N/A","#N/A",290c5b92-43f0-4d0f-85fd-707cc178ceb2,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,New,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
12d6660a-9bc4-4ee7-8de2-1c3577ad8e40,24a52ccf-4489-4382-a32c-b010daec588b,"#N/A","#N/A",8db65436-7a94-4a01-8852-80429b95f842,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Rejected,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
134620b2-f4a0-4550-9d61-59b72c695d17,7bde0149-7327-4349-b6ca-9bcca338d7b5,"#N/A","#N/A",5da82f4e-1c98-414b-97ed-155ce8bde766,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Rejected,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
13ac1ce4-0d5e-49e5-9668-16b7c1996d0c,98491fdc-ec70-4799-b9d8-2f95a83627db,"#N/A","#N/A",2f4a3b55-322d-4fbc-ae40-0657f00880f6,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Pending Approval,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
13c29645-2e3c-4d8f-aef6-563211d86944,6429b20d-af82-4cba-bc2e-68bb3a6e9932,"#N/A","#N/A",ea8d7625-6acf-435b-aa80-4acc3be307be,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Approved,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
13ef1dfe-b6fa-4057-ad60-ae17be5f596d,95035625-cacd-47a3-8ca0-bace829b4f8c,"#N/A","#N/A",ff1afe72-ad38-41fc-b33b-fd88dabf4d02,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,On Hold,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
1400fdbe-d078-4309-bc11-646c170e198c,0384b782-28e4-464c-8fc5-7fad26565a77,"#N/A","#N/A",1cc87fd5-37f9-4f2b-8fe5-8dbb94100a75,User Needs Help,false,"#N/A",Medium,User didn't attend training,Pending Approval,Enquiry about running reports on  reports,"#N/A","#N/A","#N/A",Question,"#N/A"
14e4c86f-39e6-4e7d-a3cb-0710f53c879e,ea447ddb-0bf6-4a31-a3cd-500ada9622aa,"#N/A","#N/A",0f8544f0-af03-4ef1-92d5-9697a7bd8c77,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,New,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
14ee9a49-9d90-4e09-a324-2376d2f0db25,f7f917ca-fb4e-4095-b3ba-59256274104a,"#N/A","#N/A",4a57b8ba-127b-499d-9926-c5950062c508,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,On Hold,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
14fc5863-4e17-4362-8c3d-85b075865c4b,43a0b22f-ff3a-4f23-bbcb-02e25f9973f9,"#N/A","#N/A",a208281e-7c62-43a8-8b82-6f7d8b568f59,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,On Hold,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
15056b49-657a-43a4-b910-dd6ee5f98453,4c9dd4dc-82b5-4938-b339-40556085611f,"#N/A","#N/A",11c95ea6-515d-46f9-add4-4aaeae48dfd1,I'm having trouble using the xyz widget....,false,"#N/A",Medium,Instructions not clear,Pending Approval,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
151b5c2d-9efb-4967-abe9-285da002e676,0547c229-8d36-4915-a115-243ab2011646,"#N/A","#N/A",8faf0350-46f1-418a-9e8c-26ea9f42818c,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Closed,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
1524823b-71e1-450a-9c70-3bc754a9dae0,8fbbcd59-0aa4-49bf-9dc0-be34277e764d,"#N/A","#N/A",74a54395-c0ff-441a-9fb7-f998d7a45483,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Approved,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
152fbe06-8eee-4eac-bcb4-59b0e32edf8a,3f73763e-176e-4d5f-964d-c3ce827ce81a,"#N/A","#N/A",c08152c7-7f24-4803-8586-3bb77f5525e6,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Escalated,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
1548f3c5-e9d8-4e9c-95bf-cdac2d4cf1d8,d1e9715a-1023-46f0-bbe8-e0648f6195f6,"#N/A","#N/A",ebbf37fd-0b3e-4d13-85a1-5b3cf424e150,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,New,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
156c9379-bc00-4e92-b3c6-9b0b8c615459,e515610b-2f30-4ab1-af21-4a1942fab742,"#N/A","#N/A",28c24357-27cf-46f5-bc7a-933b0a6982a2,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Pending Approval,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
15772ecd-e4f6-40f1-928e-323e3f416caa,b5a16c4d-78f2-4e26-bf4a-c8838951621a,"#N/A","#N/A",f82fd3b1-f9ac-4523-8357-080e002ad6aa,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,On Hold,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
15884e65-ea60-4f6b-8c56-b1b71c866e50,06933aae-e08b-464d-aa98-9da903b5b6cc,"#N/A","#N/A",9aa2b49b-92a0-4e56-80d5-e755d4324871,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,New,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
15ff4bde-94f2-4b5d-951d-81c74fca1a3f,dc8a2432-7035-44f0-92e7-9df77e563b69,"#N/A","#N/A",226432e4-e9ed-4b3e-990f-5cf8f8667e5c,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Pending Approval,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
16d071fa-1d67-4041-9cfd-dfd4317adb65,34c22de5-e7d8-4df6-aa41-cfd0cb899377,"#N/A","#N/A",4c89a747-c056-461d-aef5-04357dd1387a,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,On Hold,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
16f099cd-420c-45fb-b8c1-57a5b26a275c,850e0134-1a63-400a-9471-6aba667cbce5,"#N/A","#N/A",a097c08d-a655-4f6c-a3dd-979e246c3abd,EMEA Case,false,"#N/A",Medium,Complex functionality,Closed,Customization Help,"#N/A","#N/A","#N/A",Question,"#N/A"
16fcbd8c-de73-4732-85cc-15f6e16e11b8,bf4089e0-3e7d-444d-a50d-1445c45ac0a7,"#N/A","#N/A",b8e7164a-1fdb-4d8f-aab4-721661b00e0c,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Escalated,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
1709e263-8f45-434b-b61f-b8ea2660da2f,ed3c0d38-dfac-4640-ab41-3a248a0d843c,"#N/A","#N/A",aab7177d-4a3a-48bb-b58f-ec9ac19f496c,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Approved,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
